"day_of_year","tv_ad_spend","social_media_spend","email_marketing","product_price","competitor_price","temperature","is_holiday","viral_campaign","sales"
291,38.0128688616172,38.9978952838482,11.3552797303225,44.3365508131683,37.7862323303231,-9.2448455739215,"0","0",866.998466940481
292,120.875976502686,36.7398444645297,45.9871296026545,45.5001603346318,43.2614436758023,0.0296310592765998,"0","0",906.816312081495
293,78.4101866845986,39.742507839362,30.1020984702529,40.1369599346071,38.3001408091524,-3.57301414129427,"0","1",1286.10443714252
294,79.7093346347574,10.1294954301359,68.9637324918082,21.3379561621696,18.7875872993207,-1.51121351413818,"0","0",914.976680321041
295,162.631723872376,27.0508099583764,15.7595395402628,47.8488102834672,43.4350979483023,4.10447365424538,"0","0",902.781205131259
296,174.017444589688,59.0606246636928,6.31708969148445,15.7488699629903,12.1320221148535,1.52039225237345,"0","0",949.684431445888
297,43.1308196520105,14.2987569780078,0.0495408690466839,48.2063628733158,43.9903251885114,-3.59588571110177,"0","1",1102.6504901432
298,151.759696813785,73.576642157108,39.8686657619378,45.6637401506305,41.5779843992626,-5.65647866392116,"0","0",947.258467903846
299,86.7411818907174,10.4501166055227,9.37364901027419,25.3880814183503,24.8250879116824,0.335093741272486,"0","1",1190.00517159112
300,36.8406670182799,4.56203337752365,9.53244854571732,43.938869247213,41.5471135839428,-7.13413466013907,"1","1",1371.29591281929
301,35.646476172374,4.20933383149864,29.6371703692115,39.4399360194802,37.6946280950127,-3.72971086522352,"0","0",928.688109262017
302,23.0686703699974,3.31556404128949,22.7708856083131,21.0975175350904,16.7147326959978,4.12557254088079,"0","0",939.216778609027
303,26.5828266950327,20.0594465784439,62.633722470111,39.779073772952,35.1265206881584,4.66375140207218,"0","0",946.823722968763
304,77.489275119811,78.6922812523382,12.0517706490021,14.4420631229877,14.8608201214369,-4.22000347534867,"0","0",983.928043239278
305,88.7741139935141,7.53623812815348,40.8794701464037,30.3615067712963,28.8125929760866,-6.84263711793215,"0","0",964.96286888877
306,52.811896899998,17.6600329579929,73.0355590160422,44.8450521938503,38.1751419651748,0.645362483038641,"0","0",950.049635982835
307,91.4049529081666,33.0043265294768,33.1233959110328,18.2802197895944,14.9751439493377,-0.811325086606939,"0","0",980.757228380788
308,159.613028791375,2.07816430253502,5.60310642947701,20.3190068993717,22.5555351500016,1.77484487435189,"0","0",983.836949837022
309,20.1700714539039,7.41733963188084,30.3171057512332,44.0223372541368,40.6643108563012,-4.78018387898693,"0","0",894.958777141736
310,258.199668562855,6.14163641760364,43.4008253845403,22.8564568702132,18.8898354447383,-7.93702862656127,"0","0",1026.10480738804
311,167.793317028185,12.9827742679587,5.39145437547831,15.8781979884952,14.7510913766947,1.97918330007549,"0","0",1009.57693156447
312,351.681665305206,16.598698898254,10.8946856737786,42.8438956011087,35.8485344490643,5.65546886723066,"0","0",1043.33992282386
313,125.760989872923,37.0204403936514,104.313491997284,35.406634863466,32.980007512745,-1.07576659404352,"0","0",1000.77329742947
314,34.9806581095689,46.6111177865473,16.7532284411035,31.5797558613122,28.2655840404625,-0.22528323184949,"0","0",960.583316180066
315,86.5540675524739,12.800326143207,14.3748867170951,30.1294674631208,29.7169866823598,-5.42233571169435,"0","0",1000.04063910564
316,93.4230357160146,6.76313682060147,58.5897583561788,25.5604014452547,23.8175182269752,-7.57571439677778,"0","0",1179.48751787368
317,99.2610371584252,7.80379195242626,31.5273602580564,35.6205332931131,32.7992840400971,6.6717074833204,"0","0",1011.13134882498
318,63.2777275987039,68.3946433041311,12.5076601859366,32.3879950679839,28.9223437154889,2.21767267273889,"0","0",983.2393020309
319,173.445208172291,12.465745075415,6.03556263641558,21.2735459860414,19.241401162061,8.39628710877565,"0","0",1204.06440980803
320,109.260273117329,36.0315798760953,15.1759230759371,18.7234728783369,16.6978966599738,0.867833945183733,"0","0",1167.24278664627
321,107.427354397674,13.9315429114683,58.1940345988991,38.5136752575636,34.0090521435439,2.36423929043822,"0","0",1146.04171315027
322,141.673786438934,40.2899643668952,31.7129940586202,18.9087817259133,18.9574235835343,-6.65812761200595,"0","0",1155.1554381735
323,112.817722502246,47.649577717033,4.39606328648244,37.3564384598285,36.1365060213966,8.88687161510851,"0","0",951.520873754873
324,24.2899990842897,34.7998827652609,7.74979628072284,36.8971132300794,32.54369221377,-2.9129609246896,"0","0",912.973792944776
325,31.5266137222808,11.1917353181062,59.1316358389755,30.957208480686,27.6631194572417,-0.905362489345192,"0","0",926.184056654999
326,48.5556551936194,1.07588045784888,18.8141522566408,49.690150199458,43.5894920747776,-7.17579731936614,"0","0",919.95539426782
327,59.0578976431796,53.6893116277108,55.4601390723195,20.4154391586781,15.0121810381444,13.0802403463428,"0","0",980.11143979585
328,115.43073575651,3.11087036596785,40.9618666433141,20.4998304508626,18.8716077604687,2.53634248980738,"0","0",1008.13021647095
329,138.285253597318,86.6092074463507,2.44754214224105,31.8281658738852,26.7207886417383,5.37264595740744,"0","0",988.249175362065
330,33.6125143106641,33.3191049952369,27.0613697432242,14.7826746664941,12.6040652272714,9.15316726462697,"0","0",984.044509750877
331,30.8185943476576,23.2447440041796,23.9951729933083,22.0935557968915,17.9722578290432,11.3765292375169,"0","0",981.775842372566
332,114.305149723761,31.8829632784466,8.14829157284313,48.131692642346,39.5843422694021,8.90769818127608,"0","0",976.519502799693
333,49.3389726672617,5.92742519313376,64.6859199596971,13.6713526397943,10.7878940664581,3.82330056013346,"0","0",992.600210256741
334,102.176266621621,0.161336460772783,5.95319617007362,39.2490142397583,32.7847096453156,4.55102416792579,"0","0",972.993512678659
335,153.236639259593,46.7147370346367,33.2977012633372,17.0535129867494,14.6816047844184,11.7013481253448,"0","0",1014.64589398197
336,117.52772421428,9.54683489741872,13.6790209147895,44.1980531439185,42.5536511989292,6.65706121428709,"0","0",949.306632779505
337,77.1011479415746,7.73693435476556,47.8232595527535,17.0669148862362,13.8950801070276,5.48444193408654,"0","0",972.48722765243
338,31.9620230660751,30.1799634878464,53.7201559305471,34.8202111665159,29.5880253120798,13.4078426261241,"0","0",920.94641265968
339,155.440534640743,21.8663964006487,47.3945126261492,14.4167958665639,15.8557468978141,10.4498261195592,"0","0",978.18358954185
340,100.03720281697,107.746268053697,2.52734792618796,31.4999117981642,31.5483340889126,5.65906205165218,"0","0",942.563762883232
341,31.3091340448762,65.7973090187047,12.2989866862245,24.7810596320778,23.2973941296281,9.1985109217208,"0","0",923.195308641196
342,308.9958553395,37.5116429761791,39.2582487173165,17.004657080397,16.6104388689323,6.83376567773136,"0","0",1063.59266002325
343,36.0242158594837,28.1258241467614,41.7245807156072,33.3031341060996,30.677749831654,11.8946923333513,"0","0",942.572759319639
344,187.137993428089,24.2733645127558,44.6495699523475,32.6449079625309,32.4089852553907,-5.74597968356694,"0","0",1003.10321151134
345,57.1266061023395,15.282680158177,4.32965221869577,15.7942243292928,11.2697918613931,10.5309208168801,"0","0",983.579040753655
346,291.599583166466,10.7305923921542,7.53886371829513,39.1062648873776,34.1805883123312,4.74824664463109,"0","0",1045.90582871904
347,39.7024079319464,1.86655457107255,21.7085990783858,45.6430134736001,45.2261598279647,6.92293225584464,"0","0",952.436680233433
348,227.433063940574,4.51320608726013,11.9635630038016,17.7910727914423,17.1119876054922,13.1116881027316,"0","0",1048.72279583406
349,173.410638426125,0.442234741340946,32.6902637270086,10.5118201021105,8.02100698363486,7.92046635326026,"0","0",1057.51839031376
350,81.4836490775553,57.6014244406884,36.5587512803719,38.2738333754241,36.7266692671694,5.47384181603981,"0","1",1167.85935031481
351,43.500707236999,14.2977500063722,24.800276785228,17.3467042483389,15.3279977345248,17.1773013972986,"0","0",966.663463237288
352,67.6145094391349,10.8859575980535,37.6104491168168,38.609042307362,35.3894784867543,2.4878583630148,"0","0",963.150538003371
353,70.4989840677879,22.6787344317085,96.4205606443599,42.0332868210971,37.8793201496276,10.0848377499256,"0","0",958.399798011783
354,48.4432256747854,8.90441721108319,28.43522326336,45.8179501630366,38.5850515650242,17.8339828654725,"0","0",928.967533371428
355,20.0804185740194,43.2190898118669,12.8502738306446,45.2117951400578,42.3574326199936,13.5131736947886,"0","0",916.109032300542
356,88.2367369584947,4.23278152720289,26.7996001512958,31.8730734381825,26.4679326368434,11.743308237879,"0","0",981.089561040864
357,35.7391697435099,45.5841260515996,14.8664156563896,35.573393413797,30.5810610784822,4.96498989735036,"0","0",968.062951128402
358,200.234788326239,28.9600010246499,27.1578580487831,35.8580035995692,30.4954084273412,13.0569798977724,"0","0",1039.80091565717
359,135.411449464363,35.9423840727065,9.2500278193106,26.7709783837199,24.6310360023841,12.0612627663666,"0","0",1050.09262326674
360,100.086254136471,0.202645305043918,54.7697858158697,43.6242678016424,36.78277774718,14.4114256190539,"1","0",1230.71901722248
361,45.8233381893554,14.3252662377624,93.1604660285894,46.181560959667,41.5794632855479,21.3183728241415,"0","0",1042.84929684689
362,25.5702579957409,2.84145343180005,6.71110909109824,46.1232987511903,39.7851872238798,10.4504709533165,"0","0",1003.07742623204
363,26.648911746841,9.17565244187629,34.3875703449713,15.9946094173938,13.1743243435034,9.64700869205356,"0","0",1050.51361598016
364,122.180700997328,12.8236452757595,17.9139831129452,10.9611034207046,12.3067882252031,10.9306945802343,"0","0",1102.82372940079
365,15.2929825939308,25.6601286506671,68.6495550114596,25.4180954489857,24.7267298365633,8.32279161851791,"0","0",1185.64377471193
1,92.4493563540645,90.7749968239109,24.0013511849984,28.7165927141905,25.2459880004245,9.50342389384094,"1","0",1252.53357218171
2,154.583148006791,49.9075786063125,9.28145813264933,12.69581082277,9.98801468589373,12.9902180007733,"0","0",1265.77432284393
3,100.652051645947,53.9125298413035,48.006754832356,32.214598255232,31.7168976076096,16.8524362829149,"0","0",1080.11740430725
4,68.5163509163045,17.8648917217509,16.3129077255263,35.5007179733366,32.9883274186244,13.3696955111646,"0","0",1047.8660903021
5,193.712068109865,65.4180282092309,33.4908868097584,17.1803609188646,15.6080812537087,2.09628621108033,"0","0",1125.03867717698
6,129.79044157458,29.0140515894719,9.2676725993212,24.6888619661331,25.1741258911139,19.9813638393806,"0","0",1077.93357761853
7,157.841505918352,27.7797660597739,113.437123315898,36.2591720186174,33.2227142079514,15.7683455283916,"0","0",1254.86993915318
8,77.2176221644134,41.3168625370447,27.9227794291557,39.5492714643478,36.5719666411706,17.2218859479092,"0","0",1040.77952545979
9,156.292206039228,3.77210681761221,20.862486503237,17.1870527043939,17.8327941618975,15.2293321779775,"0","0",1084.14562126343
10,103.449780007051,48.3447068542087,9.42917076482003,42.4650423135608,37.2311533310461,20.4405310082415,"0","0",1025.18004894854
11,68.459891732443,19.0988441061118,51.5849925613939,17.0933022815734,15.7510243131299,19.9536328986438,"0","0",1065.06935836622
12,47.3995714847622,13.4136371293144,0.426664608298736,44.9638385698199,42.459772759854,14.732733600518,"0","0",1022.32682576291
13,94.7444735802885,18.5055645384702,82.6197538915626,41.9109788350761,36.6953551844108,14.1966674675067,"0","0",1085.34552668378
14,147.403343016277,8.39412143177568,23.356723119279,30.7838688232005,27.4152625067189,18.4038702726106,"0","0",1101.50046832667
15,60.6358584408788,1.17007125301963,65.0561735636574,20.011622486636,19.8545258639323,19.2568214819944,"0","0",1117.14192390499
16,51.1713016055016,26.5187890895698,28.7332927753618,27.5772723462433,25.1577007971824,30.3643378324279,"0","0",1362.49382090157
17,23.8516952321588,25.3155538379426,1.4576376540673,43.511317037046,40.1813799502578,17.9974376390561,"0","0",1058.75422422522
18,164.87500745895,4.91598192397262,18.6941520288127,36.7248014453799,34.2259502808482,27.8475155755499,"0","0",1272.32392108866
19,93.3557572422909,76.5387508820284,74.8199207487468,25.3585124574602,21.3907276019802,12.6003365401297,"0","0",1124.96225520718
20,216.502827708129,9.51928450725724,39.9932575336623,44.8675127327442,38.4462348095743,18.8069698217889,"0","0",1129.07781984623
21,230.370979831093,2.49104778826424,45.5313035731493,17.9135029390454,17.4824924716292,25.7849109152833,"0","0",1193.93040982631
22,58.616141743992,38.0132324967582,92.5804541913398,41.951165497303,39.6642963814243,26.1160234005944,"0","0",1111.7858199448
23,126.781786080201,22.2731830899964,19.0097798518006,25.3366137854755,23.5813888199506,26.1557568947817,"0","0",1151.2754664107
24,32.8195432021386,19.7291734422929,98.0821459218386,24.9600540101528,21.6537943446766,28.5469672389101,"0","0",1248.28929907634
25,47.790362244058,119.158433316999,12.5949955313641,25.432337326929,21.791639029482,23.9466994099529,"0","0",1051.65622620268
26,40.6334440187014,1.57074661381476,45.7791213684299,12.2400843538344,10.9290177140495,25.3282359262776,"0","0",1242.11897948851
27,50.7717021600603,27.7156541953997,3.06199824330431,19.9584685079753,17.9839191030378,22.1050487860375,"0","0",1061.59742119989
28,177.585253630142,13.6198937285335,9.19844642056163,31.238676616922,28.7492712220212,20.5897535862796,"0","1",1187.91710717801
29,32.6439843595,11.1569875978849,8.65618239250178,14.9084382504225,12.486899440675,22.9856474965007,"0","0",1058.67534672232
30,22.7406203888722,37.0948724805434,33.8632081457408,46.2898743245751,42.4529141654982,39.6368691382937,"0","0",1760.13267572423
31,41.1174997904385,35.4962405497139,37.4101901545756,10.5472157895565,11.7143208103002,27.9439558457135,"0","0",1256.24553946832
32,51.2203322433181,7.66714485088719,31.4282367014954,45.1948789041489,39.5073222060601,21.9258666168367,"0","0",1062.86813184827
33,154.96073900961,41.4261258272745,36.3112873170292,33.9022719953209,30.8990719147712,34.9921735194536,"0","0",1622.9410250129
34,111.609586645431,10.7871049430316,8.88761707755054,21.7267169058323,20.3751522285334,21.0584355959953,"0","0",1095.09475452336
35,142.469926592948,19.9814562484321,14.2382718460326,30.7746896985918,25.9409948593898,24.2911162382995,"0","0",1248.53715892788
36,252.83211259023,5.40949293696937,39.8543594550899,13.5566156543791,11.0688021670588,30.3788532495127,"0","0",1417.63976237168
37,78.8156280124937,82.365040664363,139.096237638649,24.7309776674956,20.7818686687329,22.5168080299727,"0","0",1096.41549681936
38,142.20935752886,50.9368903885681,32.6923915878406,49.0925735700876,46.9859016907615,36.0386895582593,"0","0",1595.05386215171
39,178.368237804547,34.6230894682037,8.78608451262131,17.5190845970064,15.7269043307912,18.3851724561407,"0","0",1089.17253190941
40,180.28763725301,0.153579539851665,10.5438412777512,44.3127188459039,39.9046234814334,27.2573289312606,"0","0",1165.27346343776
41,342.963694259836,4.05946936433743,37.6534715926834,14.1823118831962,11.5374125483455,31.2498035848221,"0","0",1459.14470110315
42,93.6221436742457,50.0719243285252,27.5523352308754,18.4268703032285,19.322093586013,24.1363918595682,"0","0",1076.00957876952
43,78.703759158675,85.5769407201193,30.1226490068212,15.2452623005956,13.435875607152,21.5756444877689,"0","0",1073.6135719128
44,91.4840900613994,6.2056358632808,47.4296146051915,28.1403036508709,26.681794783427,20.3548069238993,"0","0",1076.94926637176
45,154.835468277107,5.00492288166143,26.9426358916352,10.3879910055548,9.63305216413883,27.3738499046412,"0","0",1257.06835236133
46,147.451750947365,47.5713209344352,12.1299053412735,26.7562396731228,23.7801336536363,33.6903116656156,"0","0",1710.10927196514
47,95.235542574737,16.0962150632933,52.6339735284046,10.0887885876,8.94579391617185,27.7318791320495,"0","0",1256.67684230894
48,106.355898848095,5.35709434059965,24.9567363544333,33.208678085357,32.2960746592089,34.5163638064575,"0","0",1588.37569895699
49,146.710107467577,103.958652173375,34.2091790599356,30.6135953310877,27.9065006710466,27.504405589383,"0","0",1249.04972213524
50,9.96716763901769,4.10040832981517,69.4549551518791,42.6160390302539,37.7178077373324,30.2815085365317,"0","1",1398.63355788684
51,107.942267270932,21.6716133564485,25.6324374460236,21.0225084610283,17.1174797048056,25.5103469524167,"0","0",1116.45929481513
52,29.5539489301091,11.064635847098,93.7466219080535,18.872060989961,17.5627223882613,38.3709824116115,"0","0",1728.32752897699
53,219.627209468541,35.8240170442973,27.5566832999246,31.2642853520811,27.6666025836054,34.6879909022276,"0","0",1595.16140675787
54,89.9476209684794,15.3781351660628,5.65574264873236,29.2084356956184,26.2697239158535,39.3191265444566,"0","0",1764.5809041895
55,39.302523025708,47.8300980873939,8.15487366700011,38.4781106654555,35.0976858968958,31.8769843705506,"0","0",1369.1831788662
56,62.3670829313379,41.9990915001045,1.70386545798227,20.5472408607602,19.0646566805528,32.744852555306,"0","0",1598.58109649669
57,25.8084403191655,2.00097473421268,16.637182685419,45.3403333481401,38.1366748666768,32.3981381817965,"0","0",1400.10782820041
58,162.243185255101,81.0690491104169,20.9472314596935,43.3185339812189,40.7000437485526,39.8917471415048,"0","0",1862.75271909966
59,119.801162196862,63.7771162930828,25.5737380897706,16.0397979710251,14.0420095570677,37.2727654681839,"0","0",1765.16675434002
60,79.9049177102297,21.3160695869295,12.7899646224513,48.1887020170689,42.4343794230667,33.7273147822127,"0","0",1532.17699280141
61,144.066440876524,2.03863007191811,22.6263337795421,25.0354603398591,20.2740535106179,44.4332657465088,"0","0",2135.00723336917
62,18.8295726575615,5.85954781751265,17.1648531658554,20.6998697575182,19.4069818120262,40.8590371665448,"0","0",1907.97754816719
63,48.6827740368408,8.74360926870484,40.0025548264341,36.4428010210395,32.0012562504136,43.5547395618931,"0","0",2047.84475544468
64,108.98126111839,18.5701734030754,19.3497091451137,23.1632066890597,19.7423369643478,30.0069760675775,"0","0",1410.14861035565
65,49.6893713903998,4.91287106485125,12.8298666549066,21.9292442966253,21.0159424571894,36.5919634477786,"0","0",1702.7022770997
66,39.0239465748202,9.86821357466055,42.9292996444033,37.787626972422,34.5402393289235,37.1390057621629,"0","0",1720.00697806953
67,151.880034893407,12.0534271850212,25.4800214048881,35.2974239364266,32.8959709995038,27.1182918322841,"0","0",1260.95677235505
68,156.668577093796,17.5821417092202,53.8570108994136,47.5566572509706,40.46001240793,36.4201952508265,"0","0",1710.31280364654
69,200.436451942407,35.0845412153895,63.0961472888599,43.7873074319214,41.3102252140311,28.4447906830623,"0","0",1340.74942260903
70,71.2515076950611,68.7999866437141,82.2513152036379,38.6502347141504,34.5711626092276,35.9599986553221,"0","0",1680.7103874371
71,122.535162304392,15.7738940225321,46.5960626122518,37.2562822699547,30.6428413732733,43.2110798173183,"0","0",2056.21173505214
72,40.7487572311458,52.4686933398621,62.6403614672742,33.3902109414339,32.3590322556474,32.917965693822,"0","0",1522.08724956373
73,65.585854432988,15.8269512763668,14.2951595390868,39.910803725943,41.6123217457203,35.4005726556414,"0","0",1648.66147715888
74,33.3579745069927,6.10366208451807,19.1553449266716,15.1000916771591,13.0188327804502,31.1999010620448,"0","0",1442.15130453883
75,9.88777017865007,53.7293613675386,72.5404022402932,12.0844124816358,13.3682178263186,31.4023294741271,"0","0",1483.24158350003
76,79.5000722607095,0.217865364480496,13.1495193978185,10.1026467606425,10.966016316448,28.7116538309136,"0","0",1368.9109918768
77,69.5645897173963,35.6782105406295,18.9063842948957,49.6189576387405,47.9604720297699,35.2198216061493,"0","0",1645.30911270164
78,38.8433996085866,17.469033544707,17.4578195858797,12.7792692463845,13.5688621901022,41.252632806734,"0","0",1983.32826963355
79,38.1849326468525,1.66975343621925,3.48957769443997,10.3559793159366,8.6321208843617,29.2675069746914,"0","0",1360.9391438044
80,37.9126530637045,34.7583187601796,52.5459245370994,10.9616790153086,5.82386016731143,30.7595432258476,"0","0",1466.19140097971
81,133.349682193596,38.684187975129,0.665474855583093,32.9574615880847,31.0244352024613,32.7920426508312,"0","0",1682.58271178809
82,322.052176174954,21.637369481921,24.5132187418445,36.0592256020755,30.6330722556309,25.6144236012132,"0","0",1244.17163692153
83,141.012646804344,9.62427062640242,29.9559605499321,23.6287716217339,18.9423538530234,42.273272696055,"0","0",2025.77994261174
84,63.8774466832427,42.6061894416903,5.99082331248448,30.0225165858865,26.5387115106594,33.5641561249131,"0","0",1537.97849918017
85,94.6149961055496,25.215873219946,20.5588355518035,30.1233186759055,23.4621718730801,29.0223373499957,"0","0",1470.87203024406
86,106.889598274704,42.4671870810543,26.3815724844606,29.38779999502,26.4156733564112,35.1810717524513,"0","0",1640.0951842425
87,41.3726764179256,41.4133125279972,47.7811004428743,10.8470774628222,12.4841259634049,36.173084980692,"0","0",1678.1959472928
88,245.345587624899,2.12774906364104,26.6899899325467,41.401901524514,40.5050174686309,39.9036972959999,"0","0",1920.78155813746
89,37.4335372522583,35.2906660318182,16.6447335801146,42.479818277061,39.7545107815264,37.8693809834252,"0","0",1734.88899551322
90,87.7372738649906,26.1761656158235,18.8659092334546,27.5555835198611,23.7095323459111,38.7691090735571,"0","0",1838.60126367512
91,52.2440060143847,0.37500673305103,5.35494483973726,19.1062413435429,16.9543457860376,34.841187654541,"0","0",1646.27763044974
92,223.396493816833,40.7421965429827,14.3839623823336,46.4457764010876,39.4455119847083,30.0735571690478,"0","0",1432.6906219716
93,40.4460458033847,36.8962296756828,5.51281655982841,49.7424784116447,49.1228133651441,28.4659365665927,"0","0",1261.50121473737
94,81.8343494690735,24.4700583120153,10.8817351772391,20.4226402007043,15.7544099432644,35.0632300866657,"0","0",1616.32919765786
95,9.83313034884615,26.2605425169299,12.5668951308302,35.6090354267508,29.4203804868452,39.0540545000787,"0","0",1765.14047172341
96,133.78765767921,28.425353488823,11.0561346864444,30.572048984468,27.9820339091123,36.5426068586265,"0","0",1686.71539702321
97,25.4632157903048,0.870354721736881,54.5555774367442,48.3099754340947,43.5157274633595,35.1915214040839,"0","0",1547.14001347568
98,16.7146141020111,26.3424958268117,10.6247263004685,28.1552861630917,26.4643197583142,39.4680215951449,"0","0",1751.79632066925
99,53.9191809580727,14.2859923058817,105.612131272843,34.2860668711364,29.80650442788,36.7996665323334,"0","0",1668.36812866769
100,415.654962026628,6.01892386771028,30.3997654573532,12.6713419705629,10.7807889573601,36.326144360347,"0","0",1794.49190630872
101,60.8281427939275,56.4666876127676,35.1424158716866,12.5957910530269,11.9256997273559,48.6248976042512,"0","0",2284.64271502175
102,75.6000194201394,23.9762547574116,36.9996042843464,46.145739434287,42.5593143970912,48.5484939562542,"0","0",2250.11942362733
103,73.2593405699346,8.95598167657951,17.4306885424039,42.9098003543913,40.5185333528657,30.6850240694008,"0","0",1342.65399879439
104,148.608654797557,6.7998070439294,38.9153801259965,11.83110287413,8.29519211393756,36.3934805158104,"0","0",1728.49991464309
105,41.9073471226368,6.68448458234932,2.10151186055533,22.4885379616171,18.382353062358,27.7404127422711,"0","0",1394.57713771668
106,54.5951087776972,3.14876994375764,34.3597626329389,49.2917447723448,44.2789416304706,35.5260448175618,"0","0",1605.36114778477
107,31.6886944564095,4.3101864501665,8.93225050748217,45.3028042986989,40.4547572088237,32.4485863429926,"0","0",1452.34448606955
108,73.0091463665112,25.7116594701869,24.4324591794174,22.8601519297808,20.8378217039405,45.5238986228603,"0","0",2298.03875557682
109,228.4485053164,4.46327354880952,2.51656696753798,11.0072414483875,13.6024443878757,28.928120113302,"0","0",1380.65474999377
110,27.9882929369842,17.1158947911088,26.2480963472688,28.9423939306289,25.4394482272084,40.6652905297323,"0","0",1840.81339569066
111,72.4231349944029,17.5621645878414,9.90565689038595,17.3258488811553,16.741139987487,31.5968305430362,"0","0",1439.91678393476
112,239.765594083931,26.6982516564903,41.2642947505729,33.5580567922443,31.4885457817747,27.8099281571143,"0","0",1291.13742206835
113,116.520578031892,58.5411508235874,22.4172024903452,40.1350456848741,33.2877795908626,31.6026207716717,"0","0",1419.17903445638
114,102.450271718558,23.4372039453616,80.9180365058417,20.9656386449933,22.3499001861284,35.8953739740412,"0","0",1647.51070973942
115,32.4251479641818,38.3006195227189,5.18288334276128,10.8157049585134,9.23146582952245,35.8644318964457,"0","0",1610.54468355196
116,162.091692917803,3.44318980250057,33.9459232134722,47.5913155265152,42.5388290775105,30.2965836777857,"0","0",1370.05209735473
117,49.4444641870131,85.9178188806753,2.4073184492836,21.2238416541368,21.8807733466501,27.3761011575898,"0","0",1206.88178022439
118,42.6881923357821,21.3197065743766,22.225490908255,25.0421130377799,23.8224764768431,35.0236537154646,"0","0",1590.26682162667
119,28.6984125687829,1.42696721469654,58.9878000823822,49.8792407009751,45.8434658705703,31.6507449209177,"0","1",1730.73696832214
120,231.89007619725,13.7302527671228,39.1161663385158,38.8604564778507,34.2398984471992,36.7912027029836,"1","0",1976.18922110559
121,286.675357806309,33.0524894069349,11.0788988991252,14.0358207840472,10.7244835356645,31.3886513688225,"0","0",1558.2707075605
122,10.1685284296152,5.87662974414094,20.9340734606298,23.8984828256071,18.9942037408901,28.3273752493274,"0","1",1458.58726802748
123,112.612295803999,16.8565877539958,21.9074099545521,31.4226668700576,23.9331478122044,36.6031519459776,"0","1",1901.77450950953
124,54.2534961156793,25.49713746854,66.6961976931836,12.9418911691755,8.64071524635939,36.2611441469587,"0","1",1918.0212847153
125,68.9041953510267,17.3698836489269,14.7493055077594,20.0204481463879,15.1415358063325,22.2179502929686,"0","0",1627.5842905633
126,68.7805503493477,27.6088724977905,40.1171935066081,12.0366571005434,11.1260530889609,27.9674082866311,"0","0",1306.15300566841
127,238.787501378815,28.544757039117,16.9466951827205,32.4203238077462,26.2171762312012,39.3494019649632,"0","0",1887.01863660512
128,195.95512084459,0.761408354336893,37.5954536841459,11.2264046631753,5.41156773456508,36.2645902441857,"0","0",1737.27405561364
129,30.4280089708497,53.4161346913314,17.7263725377153,21.5310288034379,20.0692669710616,39.5875375806849,"0","0",1822.09429190361
130,151.590092834391,6.65834962618909,4.26258861782745,43.9999406039715,37.1488367975758,33.4772380997093,"0","0",1533.56402267737
131,79.3744226042447,8.43493495761366,15.0957228969922,36.3777843303978,33.5044860339637,38.6634686323111,"0","1",1975.2199123451
132,112.545060354338,7.7526113241817,15.282056733271,23.7892605829984,23.2078028649235,31.1498112108765,"0","0",1463.04479840112
133,36.3133058206431,73.2222773667158,11.5898489872803,39.4116200506687,32.6430514180097,20.088251214352,"0","0",1084.46751754402
134,38.0581860238197,7.34089203312107,11.2350337459193,33.4396110288799,33.8250636919603,33.0315332011862,"0","0",1499.40359101307
135,123.557221323725,5.58009414744996,10.4307999654623,12.392920833081,12.1336544673977,25.5269677068069,"0","0",1202.33802259112
136,83.879623180012,11.161585070733,2.26803150047064,24.8044085968286,24.5204288714323,26.4126463288523,"0","0",1244.75815770516
137,82.2563814161003,2.40352886944089,7.13583001377203,38.9446961414069,33.3483397919903,31.1077327234967,"0","0",1444.49177228361
138,58.3444901662715,11.3923781309999,110.204811002308,30.4773846268654,28.118521915009,23.8131412508916,"0","0",1159.34753677425
139,158.897944866377,59.6466577136219,2.15205135179503,12.1324247308075,8.142879995893,29.3985974695384,"0","0",1407.11738134877
140,65.0823245184406,5.08351245078071,19.7288590520919,45.9071645699441,39.6228618188376,28.9007133954527,"0","0",1282.42662273152
141,26.6265197590815,6.83629072662093,26.476431761929,18.9916556607932,17.4456498885474,26.9183857945264,"0","0",1190.45891358999
142,26.9822655686282,23.9486790646087,13.2734897322881,41.8122788053006,39.2708020869515,33.0485839029,"0","0",1461.66167373841
143,32.4109997635047,22.1730527764967,8.37325627171909,45.9741690475494,41.3694620558353,21.0715561580476,"0","0",1023.4386817505
144,83.8958917267972,5.64529108444188,16.2045564896004,46.4080916810781,42.7457344669114,32.2747691103586,"0","0",1448.41202042175
145,195.101133465798,24.0322359382682,13.6366581472604,30.9618954174221,27.6815335610257,20.5291471300588,"0","0",1108.52079762888
146,78.8556930472547,22.4869819670548,14.5885259140072,39.5571672543883,36.1587552139646,25.6290874314732,"0","0",1238.85436831489
147,54.4995343308443,130.20704572646,42.6430393419529,49.2817540559918,43.7123780669166,20.7323239157039,"0","0",1050.63781701016
148,78.9036466668478,30.6417741267854,32.4725286930988,42.7034205012023,37.0048905207135,32.9664866560195,"0","0",1477.82957203441
149,47.8051157075443,15.4708216000956,2.30355202469857,40.6560792401433,40.9068772718309,23.2354456875417,"0","0",1059.28242838096
